code,name,price,rights_raw,incentive_text
1766,東建コーポレーション,14680,4月末日,"①又は②
①ゴルフ場　割引券(*1)、カード(*2)
②ハートマークショップ　割引券(*3)
100株以上
①5,000円割引券 4枚　又は　②4,000円割引券
1,000株以上
①平日1年カード　又は　②5,000円割引券
2,000株以上
①全日1年カード　又は　②6,000円割引券
※①は、東建多度カントリークラブ・名古屋及び東建塩河カントリー倶楽部。
*1　本券1枚でご紹介の方、ご同伴の方を含めて4名様まで、正規のビジター料金からの5,000円割引券。
*2　株主様お一人分がメンバー料金でご利用可能となるカード。
*3　ナスラック(株)が運営する家具・家電・生活雑貨のインターネット通販サイト「ハートマークショップ」でご利用可能な割引券。
③～⑤より一つ選択
③新米
④ミネラルウォーター（500ml）
⑤焼酎（900ml）
1,000株以上
③ 5kg　　　④48本　　　⑤4本
2,000株以上
③10kg　　　④96本　　　⑤8本
【ご希望者のみ】
⑥ホテル多度温泉　宿泊券(*4)
100株以上
30％割引券（10名様まで有効）
1,000株以上
1泊ペア招待券
*4　ホテル多度温泉の「クラブハウス本館」、「火水風別館」または「レジデンス新館(4階)」でご利用可能。
⑦東建ホームメイトカップ観戦チケット
100株以上
2枚
【随時適用される株主優待商品】
(1)住宅機器付与サービス
100株以上
本体工事請負金額の 0.5％相当額
1,000株以上
本体工事請負金額の 1.0％相当額
2,000株以上
本体工事請負金額の 1.5％相当額
(2)アパート・賃貸マンション仲介手数料割引サービス
100株以上
自社仲介でアパート・賃貸マンションの賃貸借契約を締結(入居)の際、仲介手数料割引
※割引率
株主ご本人様： 自社管理物件：100％　自社管理物件以外：50％
株主様のご家族(三親等以内)： 自社管理物件：70％　自社管理物件以外：30％"
1768,ソネック,1366,9月末日,"QUOカード
100株以上
1,000円分
1,000株以上
2,000円分"
1770,藤田エンジニアリング,1777,,
1773,ワイ・ティー・エル・コーポレーション・バーハッド,79,,
1776,三井住建道路,1639,,
1780,ヤマウラ,1485,3月末日,"3,000円相当の地場商品群の中から選択
100株以上
1商品
300株以上
2商品
1,000株以上
3商品"
1783,ｆａｎｔａｓｉｓｔａ,61,9月末日,"①デジタルギフト ②5-ALAサプリメント購入の割引および特設優待サイトへの招待 ③自社グループが運営する各宿泊施設の無料宿泊券
1,000株以上
①1,000円分
②50％off※
③抽選※
※②は1人3袋まで購入可能。
※③の対象施設は、「UNDER RAILWAY HOTEL AKIHABARA」、「VILLA fantasia」シリーズ 、「CASA fantasia」シリーズのうち、2025年11月末時点で開業している施設。 抽選方法・内容は、2025年12月に自社HP上に開設予定の「株主優待特設サイト」より希望施設を選定し、抽選で各施設につき1名の株主に1室/1泊分の無料宿泊券を贈呈。但し、各施設には定員数に限りあり。有効期限は2026年9月末まで。"
1786,オリエンタル白石,414,,
1787,ナカボーテック,5550,,
1788,三東工業社,4835,6月末日,"クオ・カード
100株以上
継続保有　1年未満：1,500円分　　　1年以上：3,000円分
1,000株以上
継続保有　1年未満：3,000円分　　　1年以上：6,000円分
※継続保有1年以上：毎年6月末日時点の株主名簿に同一の株主番号で連続して2回以上記載または記録された株主様。"
1793,大本組,1536,3月末日,"株主優待ポイント（1ポイント≒1円）
「大本組プレミアム優待倶楽部」において、お米やブランド牛などのこだわりグルメ、スイーツや飲料類、銘酒、家電製品、選べる体験ギフトなど、5,000種類以上の商品から選択可能。
また、他のプレミアム優待倶楽部導入企業の優待ポイントと合算可能な共通株主優待コイン「WILLsCoin」にも交換可能。
100株以上
1,000ポイント
200株以上
2,000ポイント
400株以上
5,000ポイント
600株以上
8,000ポイント
800株以上
12,000ポイント
1,000株以上
15,000ポイント
1,500株以上
20,000ポイント
2,000株以上
28,000ポイント
※郵送予定の案内に従い、特設ウェブサイトにて登録することにより、ポイント数に応じた優待を受け取ることが可能。インターネットでの登録ができない場合、別途電話での申込みが可能（優待内容に限りあり）。
※詳細については、下記URL参照。https://ohmoto.premium-yutaiclub.jp/"
1795,マサル,4405,9月末日・3月末日,"サマージャンボ宝くじ
＜3月末＞
600株以上
10枚（7月に発送）
年末ジャンボ宝くじ
＜9月末＞
200株以上
10枚（12月に発送）"
1798,守谷商会,6390,,
1799,第一建設工業,3805,,
1801,大成建設,14835,3月末日,"(1)ゴルフ場ご優待クーポン券(A券・B券）
100株以上
A・B各券 2,000円分1枚
1,000株以上
A・B各券 5,000円分1枚
※利用可能施設：軽井沢高原ゴルフ倶楽部
有効期限：
A券は当年8月1日～11月下旬のご利用分まで
B券は翌年4月上旬～7月31日のご利用分まで
(2)工事請負代金・仲介手数料等割引クーポン券
100株以上
継続保有3年未満：10,000円分　3枚
継続保有3年以上：30,000円分　3枚
1,000株以上
継続保有3年未満：30,000円分3枚
継続保有3年以上：50,000円分3枚
※グループ会社にご注文又はご依頼いただいたご利用対象代金の一部として利用可能となります。
請負代金（税抜）
200,000円以上：クーポン利用可能枚数　1枚
1,000,000円以上：クーポン利用可能枚数　2枚
2,000,000円以上：クーポン利用可能枚数　3枚
(3)簡易地震リスク診断申込書
1,000株以上
1枚
※申込書1枚で建物1棟の簡易診断です。チェックシートに記入された建物情報のみに基づき行う簡易診断であり、現地調査や建物調査、図面に基づく耐震診断を行うものではありません。"
1802,大林組,3269,,
1803,清水建設,2668.5,3月末日,"木製グッズ 又は 寄付 より選択
木製グッズ
①干支柄コースター
②鍋敷き
③一輪挿し
④写真立て
⑤手鏡
⑥ルーペ
⑦立体パズル
寄付
⑧社会貢献活動団体への寄付1,000円（寄付先：一般財団法人清水育英会）
1,000株以上
①(2個) 又は ⑧ より選択
5,000株以上
①(3個)～③の3点から1点 又は ⑧より選択
10,000株以上
①(4個)～⑦の7点から1点 又は ⑧より選択"
1807,佐藤渡辺,1888,,
1808,長谷工コーポレーション,3108,3月末日・9月末日,"＜3月末＞
①～④の特典を各1回利用可能な優待券
100株以上
①（株）長谷工あんしんデリの「たなかみ米」、「ANA」や「和久傳」とのコラボ商品の25％割引
＜優待期間：2023年7月～2023年11月末＞
（1）「たなかみ米」こしひかり
（2）「たなかみ米」にじのきらめき
（3）「ANAファーストクラスのカレー＆3種のANAカレ」と「たなかみ米」セット
（4）「たなかみ米」と京都の料亭和久傳の「炙り鶏と根菜の炊き合わせ」セット
・販売数量限定
②（株）長谷工リフォームでの室内リフォーム工事代金（税抜）3％割引
＜優待期間：2023年7月～2024年6月末＞
・100万円（税抜）以上の工事に限る。
・初回見積り時までに、優待券提示が必要。
・一部地域除く。
・原則として他の割引サービス・キャンペーンとの併用不可。
③（株）長谷工リアルエステートでの不動産売買の仲介手数料（税抜）10％割引
＜優待期間：2023年7月～2024年6月末＞
・宅地建物取引業者様は、本特典利用不可。
・売買契約締結時までに、優待券提示が必要。
・一部対象外の物件あり。
・一部地域除く。
・原則として他の割引サービス・キャンペーンとの併用不可。
④（株）長谷工シニアウェルデザインが運営する高齢者住宅・有料老人ホームの前払金の3％割引
＜優待期間：2023年7月～2024年6月末＞
・一部対象外の施設あり。
・割引は「一括払い」または「一部月払い」の場合のみ。
・（株）長谷工シニアウェルデザインへ直接お問い合わせの場合のみ割引の対象。
・紹介事業者を通じて対象施設の資料送付や見学対応を行っている場合は割引対象外。
・原則として他の割引サービス・キャンペーンとの併用不可。
＜9月末＞
100株以上
（株）長谷工あんしんデリの「たなかみ米」、「ANA」や「和久傳」とのコラボ商品の20％割引
＜優待期間：2022年12月～2023年3月末＞
（1）「たなかみ米」こしひかり
（2）「たなかみ米」にじのきらめき
（3）「ANAファーストクラスのカレー＆3種のANAカレ」と「たなかみ米」セット
（4）「たなかみ米」と京都の料亭和久傳の「炙り鶏と根菜の炊き合わせ」セット
・販売数量限定
（2022年9月末実績）"
1810,松井建設,1505,,
1811,錢高組,8050,,
1812,鹿島建設,5835,,
1813,不動テトラ,2653,,
1814,大末建設,3740,,
1815,鉄建建設,4545,,
1820,西松建設,5716,,
1821,三井住友建設,,,
1822,大豊建設,785,3月末日・9月末日,"自社特製QUOカード
100株以上
継続保有期間　1年未満：500円分　　1年以上：1,000円分　　3年以上：1,500円分
500株以上
継続保有期間　1年未満：1,000円分　　1年以上：1,500円分　　3年以上：2,500円分
1,000株以上
継続保有期間　1年未満：1,500円分　　1年以上：2,500円分　　3年以上：5,000円分
※継続保有期間：毎年3月末日及び9月末日を基準日とする株主名簿に、優待基準日から遡って同一の株主番号で連続して、100株以上を保有する株主として記録された期間。
※保有株式数：優待基準日時点の株主名簿に記録された株式数。"
1826,佐田建設,1172,,
1827,ナカノフドー建設,1206,,
1828,田辺工業,2620,3月末日・9月末日,"クオ・カード
100株以上
500円分"
1833,奥村組,6190,,
1835,東鉄工業,4545,,
1840,土屋ホールディングス,220,,
1841,サンユー建設,1583,,
1844,大盛工業,519,,
1847,イチケン,4790,,
1848,富士ピー・エス,560,9月末日,"オリジナルQUOカード
100株以上
保有年数　1年未満：500円分　　　　1年以上*：1,000円分
1,000株以上
保有年数　1年未満：1,500円分　　　1年以上*：3,000円分
* 1年前以降のすべての基準日において、株主番号が継続して同一の方"
1850,南海辰村建設,601,,
1852,淺沼組,1022,,
1853,森組,325,,
1860,戸田建設,1266,3月末日,"1,000株以上
A～Hのうちご希望の商品を一つ選択
A：季節のプレミアムジャム
B：山口 大島みかん缶詰
C：海匠國近山口うまいものセット
D：丹後･海の幸三昧
E：京珈琲ドリップコーヒーセット
F：彩果しずく
G：鹿野コリコリ豚軟骨カレー
H：たまご村プリン"
1861,熊谷組,1545,,
1866,北野建設,1448,,
1867,植木組,2717,9月末日,"保有株式数及び継続保有期間に応じてクオ・カードを進呈
100株以上
1年未満：　500円分　　　1年以上：1,000円分
200株以上
1年未満：1,000円分　　　1年以上：2,000円分
1,000株以上
1年未満：2,000円分　　　1年以上：3,000円分"
1870,矢作建設工業,2333,,
1871,ピーエス・コンストラクション,2863,,
1873,日本ハウスホールディングス,319,4月末日,"（株）日本ハウス・ファームの函館農場にて生産した、じゃがいもとかぼちゃを使用したスープセット
1,000株以上
内容
① ポテトスープ ×2個
② パンプキンスープ ×2個"
1878,大東建託,2986,,
1879,新日本建設,2035,,
1882,東亜道路工業,1713,,
1885,東亜建設工業,2831,,
1887,日本国土開発,540,,
1888,若築建設,4770,,
1890,東洋建設,,,
1893,五洋建設,1575.5,,
1897,金下建設,2900,,
1898,世紀東急工業,1649,,
1899,福田組,7520,12月末日,"クオ・カード
200株以上
継続保有　1年未満：2,000円分　　　1年以上*：5,000円分
* 株主名簿に3回以上記載または記録されている株主対象"
1904,大成温調,4550,3月末日・9月末日,"【2025年3月末日】
QUOカード
300株以上
8,000円
500株以上
15,000円
900株以上
30,000円
【2025年9月末日以降】
QUOカード
300株以上
4,000円
500株以上
7,500円
900株以上
15,000円"
1905,テノックス,1383,,
1909,日本ドライケミカル,9200,9月末日,"①保存食５年サポートセットII
②オリジナル缶deボローニャ
③玄米リゾットギフトセット
④非常食ギフトセット
⑤にんべんだしがゆ【アレルギー対応セット】
⑥マイレットmini‐10
⑦ロゴスマルチツール14
⑧LEDランタンライト
⑨脱出ツール
⑩ヘルメット148型
⑪ポケットラジオKMR-51
⑫ロゴスひんやりドライタオル
⑬自社オリジナルQUOカード（1,000円分）
⑭国内災害義援金（1,000円分）
①～⑭より選択
100株以上
1品目選択
300株以上
2品目選択
※2品目選択の場合、同じ品目を重複して（2点）選択可能。
※一部の商品を予告なく変更する場合があります。"
1911,住友林業,1604.5,,
1914,日本基礎技術,663,,
1921,巴コーポレーション,2036,,
1925,大和ハウス工業,5198,3月末日,"自社関連施設等で共通で使用できる1,000円利用券
自社グループ会社が運営するホテル、ゴルフ場、ホームセンター、スポーツクラブなどの施設のほか、大和ハウスリフォーム（株）のリフォーム工事請負代金（10万円以上 [税別]が対象）や社会貢献活動にも利用可。
100株以上
継続保有期間　3年未満：2枚（2,000円）　　3年以上：4枚（4,000円）
300株以上
継続保有期間　3年未満：6枚（6,000円）　　3年以上：12枚（12,000円）
500株以上
継続保有期間　3年未満：10枚（10,000円）　　3年以上：20枚（20,000円）
1,000株以上
継続保有期間　3年未満：20枚（20,000円）　　3年以上：40枚（40,000円）
3,000株以上
継続保有期間　3年未満：40枚（40,000円）　　3年以上：80枚（80,000円）
5,000株以上
継続保有期間　3年未満：60枚（60,000円）　　3年以上：120枚（120,000円）
※継続保有期間　3年以上：毎年3月末日および9月末日の自社株主名簿において、同一の株主番号で7回以上連続して記載または記録されていること。
※贈呈枚数は、毎年3月末日（基準日）の自社株主名簿に記載または記録されている保有株式数をもとに判定。"
